delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,left_hand_rot_w,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w
12680.664,-1.953,176.546,22.481,0.037,-0.022,0.02,-0.999,-27.037,147.211,-22.483,-0.441,-0.294,0.083,-0.844,20.512,162.17,-14.108,-0.671,0.283,-0.201,-0.655
12694.336,-2.243,176.316,22.425,0.035,-0.023,0.022,-0.999,-25.99,141.541,-24.323,-0.385,-0.259,0.13,-0.876,20.754,155.036,-16.669,-0.603,0.272,-0.219,-0.717
12708.008,-2.535,176.144,22.321,0.032,-0.027,0.025,-0.999,-24.701,134.456,-25.799,-0.323,-0.21,0.169,-0.907,21.32,146.609,-20.274,-0.49,0.262,-0.237,-0.797
12721.68,-2.806,176.003,22.174,0.028,-0.032,0.022,-0.999,-23.599,127.74,-26.813,-0.265,-0.163,0.187,-0.932,21.451,136.668,-24.096,-0.348,0.222,-0.221,-0.883
12735.352,-3.036,175.939,22.033,0.026,-0.037,0.019,-0.999,-22.228,119.724,-27.105,-0.196,-0.101,0.19,-0.957,20.442,125.027,-27.005,-0.189,0.144,-0.189,-0.953
12749.268,-3.241,175.934,21.903,0.026,-0.041,0.018,-0.999,-20.73,111.37,-26.735,-0.112,-0.03,0.187,-0.975,19.031,112.829,-27.862,-0.025,0.082,-0.182,-0.98
12763.672,-3.435,175.9,21.789,0.026,-0.046,0.017,-0.998,-18.966,101.797,-24.389,0.007,0.062,0.162,-0.985,17.173,99.27,-25.844,0.158,0.018,-0.17,-0.972
12777.588,-3.602,175.878,21.657,0.025,-0.051,0.018,-0.998,-17.639,92.843,-20.184,0.139,0.142,0.118,-0.973,14.429,85.832,-18.998,0.346,-0.04,-0.107,-0.931
12791.26,-3.778,175.881,21.539,0.023,-0.056,0.02,-0.998,-17.162,85.197,-14.784,0.257,0.192,0.089,-0.943,11.513,75.702,-11.478,0.495,-0.08,-0.018,-0.865
12805.176,-3.923,175.897,21.476,0.025,-0.058,0.024,-0.998,-18.73,79.807,-7.625,0.354,0.212,0.133,-0.901,7.658,68.638,-1.121,0.637,-0.129,0.071,-0.757
12818.848,-4.055,175.849,21.502,0.031,-0.058,0.029,-0.997,-21.179,76.08,-2.012,0.413,0.224,0.215,-0.856,4.042,66.359,9.522,0.733,-0.186,0.137,-0.64
12832.52,-4.176,175.745,21.569,0.038,-0.056,0.035,-0.997,-24.872,74.479,2.791,0.457,0.2,0.281,-0.82,2.529,67.962,16.94,0.77,-0.22,0.145,-0.581
12846.191,-4.294,175.737,21.545,0.038,-0.054,0.039,-0.997,-28.789,74.202,6.033,0.487,0.128,0.293,-0.812,4.02,70.475,18.727,0.68,-0.319,-0.055,-0.658
12859.863,-4.402,175.919,21.375,0.025,-0.055,0.036,-0.998,-32.004,74.716,8.485,0.502,0.065,0.294,-0.811,6.442,72.159,17.952,0.533,-0.446,-0.35,-0.629
12873.779,-4.524,176.251,21.167,0.008,-0.059,0.028,-0.998,-34.048,75.428,10.567,0.516,0.058,0.301,-0.8,7.658,73.951,17.756,0.461,-0.522,-0.48,-0.534
12887.451,-4.669,176.507,21.021,-0.004,-0.064,0.025,-0.998,-35.043,76.415,12.073,0.52,0.104,0.305,-0.791,6.744,75.888,17.11,0.517,-0.503,-0.394,-0.569
12901.367,-4.807,176.617,20.98,-0.006,-0.069,0.027,-0.997,-35.623,77.74,12.646,0.515,0.159,0.289,-0.791,3.733,78.123,15.704,0.577,-0.452,-0.23,-0.64
12915.039,-4.918,176.594,21.027,-0.002,-0.069,0.033,-0.997,-36.577,79.469,12.179,0.506,0.185,0.261,-0.801,0.324,80.559,13.604,0.581,-0.459,-0.12,-0.661
12929.199,-4.984,176.52,21.133,0.007,-0.067,0.038,-0.997,-38.326,81.189,11.152,0.508,0.166,0.23,-0.814,-1.967,82.901,11.463,0.55,-0.521,-0.097,-0.646
12943.115,-5.005,176.43,21.27,0.016,-0.063,0.041,-0.997,-40.484,83.584,8.623,0.491,0.13,0.203,-0.838,-2.659,85.135,8.292,0.506,-0.583,-0.147,-0.618
12957.275,-4.961,176.326,21.466,0.026,-0.058,0.041,-0.997,-42.852,86.417,5.304,0.456,0.093,0.187,-0.865,-2.054,86.601,3.688,0.459,-0.609,-0.253,-0.596
12971.436,-4.934,176.251,21.64,0.033,-0.055,0.041,-0.997,-45.457,89.222,2.207,0.429,0.044,0.166,-0.887,-1.775,87.95,-0.951,0.408,-0.616,-0.347,-0.578
12985.596,-4.937,176.175,21.794,0.037,-0.053,0.042,-0.997,-48.338,92.897,-1.716,0.391,-0.009,0.165,-0.906,-1.518,89.946,-6.39,0.373,-0.592,-0.425,-0.574
12999.268,-4.958,176.014,21.963,0.042,-0.053,0.043,-0.997,-50.898,96.782,-5.486,0.349,-0.054,0.177,-0.919,-1.948,93.667,-12.387,0.34,-0.556,-0.479,-0.588
13012.939,-5.004,175.711,22.117,0.05,-0.054,0.046,-0.996,-53.383,101.607,-9.844,0.276,-0.131,0.179,-0.935,-3.779,98.378,-17.821,0.284,-0.534,-0.494,-0.625
13027.1,-5.058,175.447,22.228,0.059,-0.055,0.048,-0.996,-55.685,107.019,-13.884,0.181,-0.238,0.133,-0.945,-6.401,104.018,-23.741,0.199,-0.482,-0.493,-0.696
13041.26,-5.102,175.23,22.27,0.066,-0.054,0.05,-0.995,-57.212,113.706,-17.411,0.051,-0.344,0.062,-0.935,-9.462,111.905,-30.42,0.077,-0.363,-0.446,-0.814
13054.932,-5.145,175.088,22.247,0.07,-0.052,0.052,-0.995,-59.05,120.083,-19.256,-0.073,-0.447,0.037,-0.891,-10.915,122.01,-36.099,-0.072,-0.187,-0.345,-0.917
13069.092,-5.198,174.98,22.186,0.071,-0.048,0.054,-0.995,-60.35,126.724,-18.501,-0.18,-0.548,0.116,-0.808,-10.019,133.546,-38.882,-0.256,-0.02,-0.242,-0.936
13082.52,-5.264,174.87,22.149,0.07,-0.044,0.056,-0.995,-58.296,133.698,-16.064,-0.293,-0.575,0.298,-0.703,-6.198,145.893,-36.491,-0.475,0.133,-0.19,-0.849
13096.68,-5.312,174.746,22.173,0.072,-0.042,0.057,-0.995,-53.744,139.156,-14.028,-0.396,-0.543,0.455,-0.584,-2.507,153.596,-31.131,-0.581,0.198,-0.176,-0.77
13110.107,-5.323,174.65,22.23,0.073,-0.041,0.054,-0.995,-48.123,140.218,-12.604,-0.365,-0.492,0.598,-0.516,0.36,155.635,-24.587,-0.601,0.19,-0.28,-0.724
13124.023,-5.293,174.618,22.297,0.071,-0.04,0.05,-0.995,-45.26,137.025,-11.539,-0.331,-0.531,0.529,-0.573,2.882,154.361,-20.323,-0.572,0.261,-0.387,-0.674
13137.939,-5.227,174.606,22.356,0.068,-0.04,0.048,-0.996,-44.427,131.751,-12.745,-0.313,-0.526,0.327,-0.72,5.363,150.872,-18.132,-0.525,0.272,-0.317,-0.741
13151.855,-5.09,174.592,22.426,0.063,-0.04,0.045,-0.996,-42.407,122.31,-17.509,-0.145,-0.409,0.246,-0.867,6.946,145.237,-17.927,-0.471,0.227,-0.182,-0.833
13165.771,-4.898,174.527,22.496,0.059,-0.038,0.044,-0.997,-38.44,112.229,-21.106,0.027,-0.25,0.235,-0.939,6.363,137.59,-19.316,-0.389,0.147,-0.206,-0.886
13179.688,-4.699,174.431,22.531,0.055,-0.036,0.045,-0.997,-34.096,103.643,-21.832,0.134,-0.135,0.168,-0.967,4.968,127.664,-21.929,-0.231,0.05,-0.319,-0.918
13193.604,-4.463,174.355,22.511,0.052,-0.034,0.045,-0.997,-29.404,94.474,-19.555,0.283,-0.046,0.061,-0.956,4.157,116.459,-23.082,-0.064,-0.056,-0.337,-0.937
13207.764,-4.22,174.313,22.451,0.049,-0.031,0.044,-0.997,-24.37,87.357,-15.435,0.416,0.025,-0.066,-0.907,4.558,105.968,-22.151,0.087,-0.119,-0.318,-0.937
13221.436,-3.951,174.32,22.352,0.047,-0.027,0.046,-0.997,-19.668,83.725,-9.813,0.489,0.058,-0.176,-0.852,5.741,93.396,-17.827,0.285,-0.176,-0.263,-0.905
13235.352,-3.694,174.352,22.225,0.044,-0.024,0.047,-0.998,-17.704,82.78,-6.807,0.48,0.072,-0.142,-0.863,6.916,83.765,-11.372,0.448,-0.218,-0.207,-0.842
13249.268,-3.435,174.399,22.101,0.042,-0.019,0.044,-0.998,-16.83,82.498,-5.679,0.414,0.13,0.005,-0.901,7.898,76.804,-4.02,0.563,-0.251,-0.149,-0.774
13262.939,-3.16,174.523,21.953,0.039,-0.015,0.045,-0.998,-16.784,82.298,-4.047,0.375,0.182,0.174,-0.892,8.836,72.934,4.931,0.632,-0.319,-0.147,-0.691
13276.611,-2.89,174.717,21.817,0.035,-0.01,0.048,-0.998,-16.419,80.86,-1.395,0.437,0.173,0.192,-0.862,9.828,71.485,12.029,0.609,-0.461,-0.248,-0.596
13290.527,-2.597,174.917,21.719,0.031,-0.003,0.047,-0.998,-15.225,79.773,0.702,0.492,0.166,0.159,-0.84,11.594,71.264,18.333,0.602,-0.549,-0.277,-0.509
13304.443,-2.299,175.13,21.655,0.028,0.003,0.047,-0.999,-12.826,80.517,1.339,0.487,0.225,0.117,-0.836,14.873,74.261,24.042,0.678,-0.533,-0.228,-0.451
13318.359,-2.021,175.347,21.608,0.024,0.009,0.047,-0.999,-10.537,81.452,2.15,0.474,0.324,0.114,-0.811,17.171,77.228,27.662,0.69,-0.578,-0.206,-0.385
13332.275,-1.746,175.59,21.566,0.02,0.014,0.047,-0.999,-9.325,83.16,2.633,0.469,0.418,0.125,-0.768,19.209,81.146,28.121,0.643,-0.649,-0.207,-0.35
13346.924,-1.466,175.82,21.55,0.018,0.017,0.046,-0.999,-9.282,85.11,1.551,0.443,0.48,0.162,-0.74,21.066,84.494,26.513,0.673,-0.611,-0.157,-0.387
13361.572,-1.177,175.99,21.588,0.018,0.02,0.044,-0.999,-10.309,86.992,-2.127,0.414,0.477,0.216,-0.745,22.481,87.549,22.993,0.684,-0.564,-0.118,-0.448
13374.756,-0.894,176.096,21.664,0.021,0.023,0.043,-0.999,-11.013,88.558,-6.179,0.411,0.433,0.232,-0.768,24.114,90.304,20.309,0.667,-0.57,-0.108,-0.467
13388.428,-0.617,176.11,21.797,0.028,0.025,0.043,-0.998,-11.393,90.876,-11.581,0.382,0.385,0.261,-0.799,26.207,93.295,16.104,0.648,-0.559,-0.12,-0.503
13402.344,-0.336,176.095,21.909,0.034,0.027,0.043,-0.998,-10.846,93.853,-16.607,0.334,0.369,0.288,-0.818,28.608,95.793,11.23,0.619,-0.534,-0.152,-0.556
13416.016,-0.043,176.1,21.992,0.039,0.03,0.042,-0.998,-9.431,98.088,-22.1,0.266,0.367,0.315,-0.834,32.097,98.356,3.468,0.558,-0.465,-0.248,-0.641
13429.932,0.262,176.152,22.017,0.042,0.031,0.039,-0.998,-7.445,103.845,-28.307,0.171,0.333,0.311,-0.873,36.391,102.227,-5.88,0.445,-0.366,-0.387,-0.719
13444.092,0.579,176.239,21.98,0.043,0.033,0.036,-0.998,-5.883,110.705,-34.776,0.057,0.255,0.303,-0.917,40.848,108.012,-14.596,0.328,-0.227,-0.497,-0.77
13457.764,0.917,176.348,21.881,0.043,0.033,0.031,-0.998,-5.38,120.745,-41.083,-0.101,0.099,0.286,-0.948,46.053,118.497,-23.504,0.173,-0.006,-0.566,-0.806
13471.68,1.261,176.42,21.767,0.042,0.032,0.025,-0.998,-5.617,132.088,-44.183,-0.29,-0.047,0.283,-0.913,50.693,131.825,-29.227,-0.02,0.206,-0.589,-0.781
13485.596,1.617,176.477,21.652,0.041,0.03,0.021,-0.998,-6.24,143.429,-43.848,-0.477,-0.169,0.265,-0.821,54.971,146.293,-30.439,-0.216,0.422,-0.538,-0.697
13499.512,1.991,176.553,21.5,0.037,0.029,0.014,-0.999,-7.448,153.984,-38.336,-0.645,-0.256,0.226,-0.683,58.447,161.367,-24.475,-0.389,0.6,-0.406,-0.569
13513.428,2.335,176.676,21.322,0.032,0.03,0.013,-0.999,-7.816,160.604,-31.204,-0.773,-0.304,0.237,-0.504,58.283,172.412,-11.656,-0.495,0.653,-0.393,-0.417
13527.344,2.623,176.799,21.158,0.028,0.032,0.017,-0.999,-7.75,163.923,-23.696,0.853,0.363,-0.248,0.283,55.138,178.138,-2.363,-0.517,0.645,-0.512,-0.234
13540.771,2.857,176.886,21.001,0.024,0.032,0.023,-0.999,-7.846,162.552,-15.66,0.886,0.381,-0.221,0.148,50.605,179.7,5.162,-0.481,0.628,-0.607,-0.078
13554.688,3.066,176.931,20.888,0.022,0.031,0.027,-0.999,-8.383,161.044,-12.129,0.896,0.388,-0.175,0.123,47.916,179.353,11.458,-0.507,0.644,-0.57,-0.059
13568.604,3.277,176.933,20.825,0.021,0.03,0.025,-0.999,-8.81,160.105,-14.539,0.865,0.362,-0.198,0.286,46.905,177.789,16.641,-0.588,0.655,-0.464,-0.098
13582.52,3.489,176.932,20.801,0.024,0.03,0.019,-0.999,-8.312,160.658,-21.853,-0.707,-0.334,0.346,-0.518,46.938,175.473,20.102,-0.669,0.637,-0.362,-0.126
13596.191,3.674,176.95,20.772,0.025,0.029,0.014,-0.999,-9.128,159.766,-24.564,-0.651,-0.297,0.309,-0.626,48.76,173.794,21.072,-0.701,0.617,-0.288,-0.212
13609.619,3.79,177.027,20.737,0.021,0.028,0.009,-0.999,-10.959,158.28,-23.404,-0.687,-0.293,0.159,-0.646,49.741,173.105,20.211,-0.67,0.624,-0.324,-0.238
13623.535,3.895,177.202,20.684,0.015,0.028,0.004,-1.0,-12.228,156.398,-22.068,-0.721,-0.303,0.073,-0.619,50.974,173.031,18.398,-0.579,0.662,-0.395,-0.267
13637.207,4.004,177.39,20.626,0.008,0.027,-0.0,-1.0,-11.953,154.877,-21.866,-0.723,-0.32,0.128,-0.598,52.222,172.578,17.389,-0.494,0.706,-0.422,-0.281
13651.123,4.061,177.54,20.579,0.001,0.025,-0.004,-1.0,-10.502,153.102,-22.705,-0.701,-0.32,0.274,-0.576,52.633,170.952,16.177,-0.454,0.729,-0.437,-0.268
13665.039,4.117,177.636,20.543,-0.003,0.023,-0.007,-1.0,-9.374,150.72,-23.707,-0.682,-0.298,0.372,-0.555,52.631,169.497,15.799,-0.493,0.717,-0.421,-0.257
13679.199,4.189,177.726,20.494,-0.008,0.021,-0.01,-1.0,-9.225,148.278,-24.48,-0.669,-0.276,0.4,-0.562,52.681,167.777,15.455,-0.535,0.704,-0.399,-0.244
13693.359,4.265,177.83,20.435,-0.013,0.019,-0.013,-1.0,-9.845,145.36,-25.172,-0.657,-0.255,0.385,-0.596,52.606,165.664,14.469,-0.568,0.688,-0.389,-0.23
13707.275,4.349,177.939,20.351,-0.019,0.017,-0.016,-1.0,-10.813,142.539,-25.836,-0.632,-0.244,0.366,-0.638,52.365,163.758,13.128,-0.586,0.668,-0.404,-0.218
13721.436,4.438,178.046,20.251,-0.025,0.016,-0.018,-0.999,-11.99,139.705,-26.462,-0.598,-0.246,0.35,-0.678,52.243,161.926,11.663,-0.583,0.654,-0.43,-0.216
13734.863,4.518,178.162,20.136,-0.031,0.015,-0.019,-0.999,-13.492,136.374,-26.943,-0.552,-0.254,0.331,-0.722,52.504,159.885,9.447,-0.551,0.64,-0.468,-0.26
13748.779,4.591,178.274,20.015,-0.037,0.014,-0.02,-0.999,-14.675,133.082,-26.981,-0.515,-0.258,0.327,-0.749,53.247,157.802,7.24,-0.504,0.629,-0.488,-0.335
13762.695,4.661,178.376,19.899,-0.043,0.014,-0.02,-0.999,-15.453,130.046,-26.627,-0.491,-0.255,0.339,-0.761,53.786,155.457,5.38,-0.47,0.614,-0.5,-0.391
13777.1,4.725,178.471,19.783,-0.049,0.013,-0.02,-0.999,-16.1,127.215,-25.794,-0.474,-0.246,0.359,-0.765,54.014,152.85,4.101,-0.448,0.601,-0.506,-0.427
13790.527,4.786,178.566,19.672,-0.054,0.013,-0.022,-0.998,-16.874,124.685,-24.885,-0.458,-0.238,0.371,-0.772,53.688,150.382,3.512,-0.444,0.59,-0.512,-0.439
13804.443,4.843,178.655,19.569,-0.059,0.013,-0.023,-0.998,-17.912,122.264,-24.093,-0.431,-0.233,0.372,-0.788,53.304,148.264,2.997,-0.431,0.581,-0.527,-0.446
13818.604,4.896,178.734,19.475,-0.064,0.012,-0.024,-0.998,-19.298,120.309,-23.022,-0.401,-0.238,0.366,-0.805,52.993,146.461,2.514,-0.404,0.569,-0.546,-0.464
13832.52,4.948,178.809,19.395,-0.069,0.011,-0.026,-0.997,-20.648,118.776,-21.833,-0.379,-0.25,0.365,-0.813,52.704,145.127,1.803,-0.375,0.534,-0.568,-0.502
13846.436,5.009,178.889,19.323,-0.075,0.01,-0.029,-0.997,-21.966,117.625,-20.397,-0.362,-0.283,0.383,-0.801,52.313,143.914,1.433,-0.377,0.506,-0.566,-0.531
13860.107,5.072,178.972,19.267,-0.08,0.009,-0.031,-0.996,-23.501,116.679,-19.306,-0.341,-0.296,0.375,-0.81,51.868,143.269,1.916,-0.43,0.495,-0.509,-0.557
13874.023,5.137,179.047,19.223,-0.086,0.009,-0.033,-0.996,-25.459,116.15,-18.565,-0.317,-0.294,0.317,-0.844,51.225,143.765,2.434,-0.483,0.472,-0.461,-0.576
13887.939,5.196,179.136,19.194,-0.091,0.009,-0.035,-0.995,-26.998,115.81,-17.609,-0.306,-0.3,0.287,-0.857,51.06,143.993,2.117,-0.492,0.443,-0.427,-0.616
13901.855,5.252,179.226,19.181,-0.096,0.009,-0.034,-0.995,-28.064,116.237,-16.76,-0.32,-0.292,0.268,-0.861,50.814,144.721,1.156,-0.494,0.386,-0.397,-0.67
13915.771,5.297,179.304,19.16,-0.101,0.009,-0.033,-0.994,-28.987,116.927,-16.255,-0.337,-0.279,0.256,-0.862,49.956,145.63,0.148,-0.508,0.312,-0.378,-0.708
13929.688,5.341,179.377,19.137,-0.104,0.008,-0.031,-0.994,-29.77,117.723,-16.215,-0.346,-0.26,0.246,-0.867,48.857,146.945,-0.407,-0.527,0.254,-0.38,-0.716
13943.604,5.378,179.442,19.097,-0.108,0.007,-0.031,-0.994,-30.955,118.983,-16.043,-0.352,-0.268,0.251,-0.861,48.039,148.77,-0.2,-0.542,0.251,-0.411,-0.689
13957.764,5.406,179.496,19.045,-0.111,0.006,-0.029,-0.993,-32.329,120.849,-15.633,-0.37,-0.287,0.251,-0.847,47.605,151.095,0.555,-0.553,0.287,-0.449,-0.641
13971.68,5.411,179.541,18.985,-0.113,0.004,-0.027,-0.993,-33.708,123.099,-15.218,-0.392,-0.309,0.251,-0.83,47.247,153.691,1.525,-0.563,0.331,-0.475,-0.59
13985.596,5.399,179.595,18.911,-0.115,0.001,-0.024,-0.993,-34.998,125.295,-14.933,-0.406,-0.326,0.25,-0.817,46.838,156.152,2.36,-0.577,0.358,-0.479,-0.557
13999.512,5.375,179.658,18.833,-0.116,-0.001,-0.022,-0.993,-36.136,127.881,-14.811,-0.425,-0.337,0.245,-0.804,46.152,158.66,3.267,-0.604,0.36,-0.463,-0.54
14013.184,5.325,179.718,18.743,-0.116,-0.004,-0.018,-0.993,-37.026,130.928,-14.496,-0.453,-0.344,0.238,-0.787,45.11,161.122,4.14,-0.639,0.339,-0.439,-0.533
14026.855,5.263,179.77,18.649,-0.115,-0.007,-0.014,-0.993,-37.642,134.033,-13.966,-0.489,-0.344,0.233,-0.767,43.998,163.396,5.126,-0.668,0.327,-0.426,-0.515
14041.016,5.197,179.814,18.556,-0.114,-0.009,-0.011,-0.993,-38.313,137.079,-13.3,-0.519,-0.356,0.236,-0.741,42.891,165.447,6.256,-0.694,0.325,-0.42,-0.486
14054.443,5.11,179.837,18.46,-0.111,-0.011,-0.008,-0.994,-38.724,140.226,-12.62,-0.544,-0.366,0.247,-0.714,41.728,167.284,7.522,-0.717,0.331,-0.418,-0.449
14068.359,5.013,179.84,18.366,-0.107,-0.013,-0.004,-0.994,-38.899,143.322,-11.905,-0.568,-0.368,0.251,-0.692,40.623,168.778,8.712,-0.734,0.337,-0.415,-0.418
14082.275,4.913,179.839,18.275,-0.104,-0.015,-0.001,-0.994,-39.115,146.103,-11.168,-0.596,-0.361,0.248,-0.673,39.645,170.112,9.745,-0.755,0.333,-0.403,-0.396
14096.436,4.791,179.813,18.181,-0.1,-0.016,0.0,-0.995,-38.948,148.931,-10.223,-0.614,-0.371,0.266,-0.644,38.828,170.953,10.731,-0.774,0.329,-0.382,-0.382
14110.352,4.663,179.786,18.086,-0.096,-0.018,0.002,-0.995,-38.899,151.502,-9.302,-0.634,-0.375,0.27,-0.62,38.11,171.762,11.61,-0.792,0.326,-0.361,-0.369
14124.756,4.531,179.757,17.992,-0.092,-0.019,0.002,-0.996,-38.572,153.886,-8.384,-0.654,-0.372,0.275,-0.599,37.489,172.236,12.324,-0.809,0.323,-0.339,-0.357
14138.428,4.388,179.715,17.897,-0.087,-0.021,0.002,-0.996,-38.088,156.031,-7.393,-0.678,-0.365,0.277,-0.575,36.954,172.494,12.807,-0.823,0.319,-0.317,-0.347
14152.344,4.228,179.656,17.795,-0.083,-0.023,0.002,-0.996,-37.55,157.841,-6.416,-0.696,-0.361,0.283,-0.552,36.538,172.508,12.936,-0.832,0.316,-0.296,-0.346
14166.26,4.069,179.598,17.691,-0.079,-0.025,0.002,-0.997,-37.177,159.558,-5.484,-0.71,-0.365,0.289,-0.528,36.143,172.55,12.996,-0.841,0.312,-0.275,-0.345
14179.932,3.894,179.525,17.579,-0.074,-0.026,0.001,-0.997,-36.886,160.998,-4.648,-0.719,-0.373,0.287,-0.511,35.82,172.344,12.733,-0.848,0.307,-0.255,-0.348
14193.848,3.714,179.442,17.457,-0.07,-0.028,0.001,-0.997,-36.653,162.256,-3.929,-0.727,-0.378,0.28,-0.501,35.476,172.023,12.15,-0.852,0.302,-0.239,-0.356
14207.275,3.533,179.358,17.324,-0.065,-0.03,0.001,-0.997,-36.326,163.312,-3.341,-0.735,-0.376,0.271,-0.494,35.062,171.637,11.145,-0.849,0.296,-0.232,-0.372
14221.436,3.344,179.263,17.179,-0.061,-0.031,0.001,-0.998,-35.926,164.151,-2.9,-0.741,-0.374,0.266,-0.489,34.494,171.151,9.729,-0.84,0.29,-0.234,-0.395
14235.107,3.145,179.155,17.027,-0.056,-0.032,0.001,-0.998,-35.505,164.742,-2.572,-0.746,-0.374,0.261,-0.485,33.821,170.557,8.199,-0.829,0.285,-0.239,-0.417
14249.268,2.937,179.04,16.869,-0.05,-0.033,0.0,-0.998,-35.107,165.101,-2.348,-0.749,-0.376,0.256,-0.482,33.143,169.433,6.146,-0.813,0.284,-0.246,-0.445
14263.184,2.713,178.921,16.708,-0.043,-0.035,-0.0,-0.998,-34.706,165.339,-2.254,-0.752,-0.375,0.249,-0.482,32.524,167.992,3.982,-0.795,0.281,-0.252,-0.474
14277.1,2.475,178.791,16.544,-0.036,-0.037,-0.0,-0.999,-34.341,165.361,-2.374,-0.752,-0.373,0.243,-0.486,31.975,166.032,1.517,-0.771,0.28,-0.261,-0.509
14290.283,2.226,178.653,16.382,-0.028,-0.038,0.001,-0.999,-33.998,165.182,-2.755,-0.749,-0.372,0.239,-0.494,31.515,163.707,-1.118,-0.74,0.282,-0.272,-0.547
14304.443,1.527,178.245,15.915,-0.007,-0.042,0.004,-0.999,-33.387,165.213,-3.326,-0.744,-0.369,0.239,-0.504,30.777,158.546,-6.503,-0.664,0.29,-0.296,-0.622
14318.115,1.459,178.149,15.903,-0.005,-0.04,0.006,-0.999,-33.041,164.582,-4.24,-0.731,-0.368,0.246,-0.519,30.493,154.114,-10.334,-0.59,0.293,-0.324,-0.679
14332.52,1.142,177.871,15.742,0.004,-0.039,0.008,-0.999,-32.658,163.412,-5.655,-0.712,-0.365,0.26,-0.54,29.998,148.568,-14.322,-0.507,0.281,-0.358,-0.732
14345.947,1.08,177.754,15.739,0.004,-0.038,0.009,-0.999,-32.618,162.446,-6.329,-0.71,-0.353,0.253,-0.554,29.587,145.436,-15.21,-0.481,0.253,-0.38,-0.749
14359.131,0.785,177.483,15.58,0.01,-0.038,0.011,-0.999,-32.31,161.225,-7.327,-0.711,-0.329,0.231,-0.577,28.715,139.249,-18.231,-0.405,0.214,-0.408,-0.789
14372.803,0.47,177.174,15.398,0.014,-0.038,0.011,-0.999,-31.93,159.57,-8.523,-0.716,-0.286,0.189,-0.608,27.78,131.982,-20.918,-0.315,0.17,-0.44,-0.824
14386.719,0.141,176.825,15.192,0.014,-0.038,0.012,-0.999,-31.562,157.622,-9.879,-0.715,-0.231,0.129,-0.647,26.695,122.559,-22.591,-0.198,0.1,-0.495,-0.84
14402.344,-0.217,176.439,14.987,0.013,-0.036,0.014,-0.999,-31.34,155.057,-11.468,-0.698,-0.181,0.055,-0.691,25.648,111.582,-22.932,-0.041,-0.013,-0.54,-0.841
14416.016,-0.584,176.064,14.831,0.015,-0.035,0.018,-0.999,-31.116,152.247,-13.106,-0.667,-0.147,-0.006,-0.73,24.881,100.643,-21.765,0.122,-0.118,-0.536,-0.827
14429.688,-0.973,175.681,14.768,0.02,-0.034,0.022,-0.999,-30.774,148.539,-15.08,-0.61,-0.116,-0.063,-0.781,24.052,89.286,-17.454,0.287,-0.22,-0.494,-0.791
14443.115,-1.343,175.383,14.809,0.03,-0.033,0.023,-0.999,-30.206,143.929,-16.986,-0.54,-0.073,-0.13,-0.828,22.462,79.44,-9.813,0.439,-0.343,-0.435,-0.707
14456.543,-1.699,175.181,14.905,0.04,-0.033,0.017,-0.999,-29.456,138.704,-18.514,-0.468,-0.032,-0.189,-0.863,19.912,73.409,-0.247,0.524,-0.48,-0.358,-0.606
14470.215,-2.065,175.034,15.009,0.044,-0.032,0.012,-0.998,-28.64,133.159,-19.804,-0.391,-0.004,-0.231,-0.891,17.735,70.622,7.963,0.554,-0.569,-0.299,-0.528
14483.887,-2.473,175.0,15.195,0.043,-0.032,0.009,-0.999,-27.79,126.201,-20.866,-0.292,0.003,-0.257,-0.921,15.517,72.477,16.23,0.585,-0.634,-0.196,-0.467
14497.559,-2.889,175.006,15.372,0.04,-0.033,0.009,-0.999,-26.849,119.26,-21.45,-0.189,0.005,-0.274,-0.943,13.304,75.417,21.512,0.597,-0.671,-0.085,-0.433
14511.23,-3.299,175.148,15.587,0.032,-0.036,0.008,-0.999,-25.74,111.568,-21.099,-0.086,0.004,-0.268,-0.96,11.795,80.751,23.944,0.588,-0.697,-0.009,-0.41
14525.146,-3.654,175.344,15.777,0.024,-0.041,0.005,-0.999,-24.429,103.538,-19.679,0.029,0.014,-0.259,-0.965,11.343,86.72,23.589,0.569,-0.72,0.028,-0.397
14539.062,-3.972,175.634,15.974,0.017,-0.047,0.002,-0.999,-22.891,95.943,-17.114,0.15,0.039,-0.261,-0.953,12.136,92.247,19.416,0.559,-0.71,0.006,-0.428
14552.734,-4.28,175.966,16.191,0.012,-0.053,0.002,-0.999,-21.729,89.781,-13.224,0.229,0.064,-0.22,-0.946,12.653,95.688,13.48,0.508,-0.705,-0.055,-0.492
14566.895,-4.566,176.297,16.436,0.011,-0.059,0.006,-0.998,-21.667,85.052,-9.145,0.292,0.077,-0.087,-0.949,12.904,97.895,6.375,0.435,-0.672,-0.134,-0.585
14580.566,-4.81,176.605,16.728,0.012,-0.062,0.012,-0.998,-21.799,81.481,-4.458,0.39,0.137,0.044,-0.909,14.316,100.563,-4.228,0.352,-0.549,-0.243,-0.718
