delta_time_ms,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w,drawing
426192.0,126.471,425.943,-88.669,-0.179,0.888,0.165,-0.389,1.0
426203.0,120.818,420.018,-79.296,-0.154,0.875,0.133,-0.439,1.0
426214.0,113.027,412.811,-74.99,-0.167,0.872,0.121,-0.444,1.0
426236.0,108.199,409.3,-68.585,-0.221,0.874,0.154,-0.405,1.0
426259.0,110.923,423.183,-69.899,-0.223,0.889,0.201,-0.344,1.0
426281.0,118.901,439.046,-73.982,-0.188,0.903,0.21,-0.323,1.0
426292.0,122.869,448.301,-78.433,-0.161,0.912,0.209,-0.315,1.0
426304.0,128.616,457.967,-83.98,-0.137,0.92,0.213,-0.298,1.0
426315.0,137.375,469.098,-89.136,-0.115,0.929,0.224,-0.27,1.0
426326.0,145.365,477.44,-93.873,-0.094,0.937,0.235,-0.241,1.0
426337.0,155.51,487.242,-99.111,-0.071,0.944,0.255,-0.197,1.0
426348.0,167.605,496.36,-103.352,-0.048,0.949,0.276,-0.144,1.0
426360.0,178.743,501.104,-105.771,-0.03,0.952,0.293,-0.086,1.0
426371.0,188.224,503.933,-107.518,-0.019,0.952,0.304,-0.028,1.0
426382.0,195.187,506.136,-108.286,-0.009,0.951,0.308,0.018,1.0
426405.0,193.729,497.165,-111.964,-0.021,0.96,0.277,0.037,1.0
426415.0,181.262,489.588,-112.229,-0.052,0.964,0.261,0.005,1.0
426426.0,164.128,478.675,-110.192,-0.102,0.962,0.247,-0.052,1.0
426438.0,144.251,465.212,-104.974,-0.16,0.95,0.237,-0.125,1.0
426449.0,126.905,449.874,-99.207,-0.207,0.934,0.226,-0.186,1.0
426460.0,108.644,432.757,-89.998,-0.253,0.907,0.205,-0.268,1.0
426471.0,98.107,416.221,-77.975,-0.267,0.881,0.167,-0.352,1.0
426482.0,87.736,402.066,-69.208,-0.245,0.861,0.123,-0.428,1.0
426493.0,83.436,392.849,-61.063,-0.225,0.842,0.087,-0.482,1.0
426538.0,93.483,405.893,-70.235,-0.228,0.893,0.153,-0.357,1.0
426549.0,97.741,414.026,-74.463,-0.219,0.903,0.181,-0.322,1.0
426560.0,103.463,431.537,-80.908,-0.183,0.918,0.216,-0.279,1.0
426571.0,110.088,441.537,-86.897,-0.152,0.926,0.232,-0.255,1.0
426583.0,123.045,456.126,-92.005,-0.113,0.936,0.241,-0.229,1.0
426594.0,134.528,466.158,-99.274,-0.076,0.946,0.25,-0.191,1.0
426605.0,147.583,474.885,-105.352,-0.046,0.954,0.263,-0.137,1.0
426616.0,160.506,482.524,-108.317,-0.023,0.957,0.28,-0.078,1.0
426628.0,176.93,484.114,-111.045,-0.007,0.956,0.293,-0.001,1.0
426639.0,189.691,484.489,-113.568,0.012,0.954,0.292,0.06,1.0
426650.0,197.82,481.591,-114.695,0.038,0.956,0.276,0.096,1.0
426661.0,206.084,475.631,-116.504,0.059,0.957,0.258,0.12,1.0
426672.0,203.892,468.576,-119.518,0.053,0.965,0.229,0.118,1.0
426683.0,193.92,460.834,-120.743,0.024,0.974,0.206,0.091,1.0
426695.0,183.834,453.879,-120.174,-0.005,0.979,0.194,0.057,1.0
426706.0,154.738,441.603,-113.768,-0.081,0.977,0.19,-0.058,1.0
426717.0,135.133,429.122,-106.461,-0.125,0.966,0.184,-0.131,1.0
426728.0,113.265,416.185,-93.81,-0.169,0.942,0.178,-0.228,1.0
426739.0,101.954,403.154,-76.228,-0.181,0.913,0.165,-0.326,1.0
426750.0,90.867,389.724,-62.923,-0.175,0.885,0.146,-0.406,1.0
426761.0,89.441,386.491,-52.874,-0.127,0.863,0.131,-0.471,1.0
426773.0,89.629,381.249,-43.527,-0.126,0.849,0.122,-0.498,1.0
426795.0,92.97,378.104,-50.891,-0.165,0.888,0.142,-0.404,1.0
426806.0,107.026,390.125,-65.329,-0.12,0.927,0.157,-0.32,1.0
426817.0,121.706,399.771,-75.623,-0.081,0.944,0.164,-0.276,1.0
426829.0,129.953,406.765,-81.992,-0.053,0.954,0.174,-0.238,1.0
426840.0,142.926,414.663,-93.64,-0.021,0.963,0.187,-0.194,1.0
426851.0,159.748,424.091,-99.775,0.007,0.968,0.197,-0.153,1.0
426863.0,178.341,429.241,-108.6,0.044,0.973,0.207,-0.092,1.0
426873.0,195.489,433.722,-113.389,0.068,0.973,0.218,-0.032,1.0
426884.0,209.922,435.153,-115.568,0.082,0.97,0.226,0.044,1.0
426896.0,225.502,432.671,-117.871,0.09,0.963,0.225,0.114,1.0
426907.0,235.482,430.489,-120.318,0.097,0.958,0.214,0.162,1.0
426929.0,238.258,423.439,-122.624,0.096,0.961,0.184,0.18,1.0
426951.0,215.731,417.943,-124.107,0.065,0.979,0.167,0.099,1.0
426964.0,199.074,415.491,-123.401,0.037,0.986,0.159,0.04,1.0
426974.0,174.661,408.984,-118.404,-0.004,0.988,0.15,-0.047,1.0
426985.0,151.555,400.571,-110.129,-0.05,0.98,0.141,-0.131,1.0
426997.0,127.588,391.545,-99.321,-0.103,0.962,0.133,-0.213,1.0
427007.0,108.629,377.724,-82.946,-0.148,0.934,0.128,-0.3,1.0
427018.0,96.214,368.674,-67.467,-0.163,0.901,0.124,-0.383,1.0
427031.0,91.195,368.966,-54.712,-0.116,0.872,0.121,-0.46,1.0
427041.0,85.843,364.753,-44.516,-0.101,0.852,0.111,-0.501,1.0
427064.0,92.041,367.083,-54.468,-0.134,0.901,0.125,-0.394,1.0
427074.0,98.361,373.804,-63.562,-0.116,0.925,0.133,-0.338,1.0
427085.0,107.011,381.388,-70.765,-0.088,0.936,0.14,-0.309,1.0
427097.0,118.151,392.59,-80.313,-0.049,0.951,0.166,-0.257,1.0
427108.0,130.92,401.845,-88.467,-0.034,0.958,0.182,-0.22,1.0
427119.0,140.607,408.307,-97.319,-0.022,0.965,0.198,-0.172,1.0
427131.0,152.099,412.928,-105.616,-0.009,0.971,0.209,-0.119,1.0
427141.0,167.511,417.774,-112.335,0.008,0.975,0.216,-0.057,1.0
427153.0,180.008,419.524,-115.569,0.026,0.975,0.219,0.011,1.0
427164.0,194.189,418.278,-118.556,0.045,0.972,0.218,0.07,1.0
427175.0,206.01,415.737,-121.267,0.067,0.97,0.203,0.117,1.0
427187.0,213.461,412.459,-122.774,0.087,0.967,0.183,0.153,1.0
427197.0,214.413,403.336,-125.635,0.096,0.976,0.136,0.144,1.0
427209.0,207.385,397.53,-127.657,0.086,0.983,0.107,0.124,1.0
427220.0,199.333,393.829,-127.198,0.071,0.988,0.092,0.097,1.0
427231.0,180.638,390.676,-122.932,0.025,0.995,0.098,0.024,1.0
427242.0,157.725,386.513,-114.61,-0.027,0.991,0.117,-0.064,1.0
427254.0,136.221,380.541,-102.139,-0.077,0.977,0.135,-0.147,1.0
427265.0,114.189,374.541,-89.597,-0.127,0.955,0.147,-0.226,1.0
427275.0,100.257,363.398,-73.621,-0.163,0.927,0.15,-0.302,1.0
427286.0,90.909,355.499,-56.277,-0.157,0.89,0.142,-0.405,1.0
427298.0,83.058,351.137,-43.294,-0.141,0.856,0.128,-0.48,1.0
427309.0,78.827,346.701,-35.667,-0.101,0.841,0.094,-0.523,1.0
427331.0,82.076,342.072,-40.354,-0.098,0.875,0.063,-0.47,1.0
427342.0,88.314,345.453,-47.891,-0.093,0.902,0.06,-0.417,1.0
427353.0,92.636,349.229,-57.689,-0.084,0.92,0.062,-0.379,0.94
427376.0,104.919,359.738,-67.29,-0.073,0.936,0.088,-0.331,0.626
427387.0,108.797,364.654,-70.265,-0.065,0.941,0.106,-0.316,0.626
427399.0,112.901,372.378,-72.832,-0.052,0.941,0.135,-0.306,0.065
430951.0,124.603,444.308,-23.356,-0.247,0.923,0.223,0.192,0.041
430962.0,124.72,449.602,-27.317,-0.253,0.917,0.231,0.205,0.36
430973.0,124.818,452.595,-33.052,-0.273,0.906,0.233,0.224,1.0
430984.0,123.909,455.518,-38.367,-0.292,0.898,0.232,0.233,1.0
430996.0,122.611,456.874,-45.539,-0.314,0.891,0.223,0.239,1.0
431007.0,121.375,458.136,-52.541,-0.327,0.888,0.215,0.241,1.0
431018.0,119.577,455.937,-60.781,-0.323,0.897,0.197,0.23,1.0
431030.0,116.539,454.174,-68.061,-0.317,0.905,0.185,0.217,1.0
431040.0,112.977,452.155,-75.279,-0.318,0.908,0.176,0.207,1.0
431051.0,107.756,448.569,-80.767,-0.326,0.908,0.174,0.195,1.0
431064.0,100.296,444.23,-85.739,-0.342,0.905,0.177,0.182,1.0
431074.0,93.13,439.832,-89.89,-0.356,0.902,0.177,0.171,1.0
431085.0,82.352,431.558,-93.776,-0.372,0.899,0.171,0.153,1.0
431097.0,73.955,424.679,-98.156,-0.381,0.901,0.159,0.134,1.0
431107.0,63.925,414.372,-100.969,-0.388,0.905,0.137,0.105,1.0
431118.0,53.766,404.0,-103.31,-0.392,0.909,0.117,0.076,1.0
431130.0,43.78,393.947,-104.259,-0.397,0.91,0.105,0.049,1.0
431141.0,34.295,384.87,-105.126,-0.401,0.91,0.097,0.025,1.0
431152.0,25.027,375.249,-105.548,-0.403,0.911,0.092,0.002,1.0
431164.0,17.395,367.032,-104.964,-0.402,0.911,0.085,-0.018,1.0
431174.0,10.888,359.906,-104.249,-0.4,0.912,0.081,-0.034,1.0
431185.0,5.328,353.341,-103.701,-0.401,0.912,0.077,-0.046,1.0
431208.0,0.259,346.233,-103.199,-0.402,0.911,0.062,-0.059,1.0
431253.0,8.686,359.412,-106.994,-0.346,0.935,0.065,-0.038,1.0
431264.0,15.212,369.389,-109.35,-0.324,0.942,0.083,-0.008,1.0
431274.0,24.271,380.557,-109.448,-0.305,0.947,0.1,0.025,1.0
431286.0,33.256,390.664,-110.554,-0.29,0.948,0.118,0.06,1.0
431297.0,41.991,400.509,-111.936,-0.278,0.946,0.134,0.097,1.0
431308.0,51.145,409.977,-111.268,-0.266,0.944,0.149,0.129,1.0
431319.0,60.038,418.635,-111.245,-0.258,0.937,0.165,0.166,1.0
431331.0,69.292,425.459,-109.781,-0.252,0.928,0.182,0.204,1.0
431341.0,78.145,432.33,-107.828,-0.248,0.916,0.195,0.248,1.0
431353.0,85.255,438.189,-106.465,-0.244,0.902,0.205,0.291,1.0
431365.0,91.767,440.021,-103.779,-0.232,0.894,0.203,0.326,1.0
431420.0,83.196,435.419,-110.623,-0.256,0.891,0.175,0.332,1.0
431431.0,69.926,429.165,-113.71,-0.28,0.901,0.172,0.284,1.0
431442.0,53.588,420.248,-116.894,-0.299,0.913,0.171,0.218,1.0
431454.0,34.906,409.436,-119.12,-0.324,0.92,0.166,0.146,1.0
431465.0,19.401,399.026,-118.183,-0.347,0.921,0.155,0.084,1.0
431476.0,2.679,382.382,-118.184,-0.376,0.918,0.129,0.011,1.0
431487.0,-10.868,367.016,-116.165,-0.395,0.912,0.094,-0.05,1.0
431498.0,-20.513,353.382,-112.831,-0.402,0.909,0.054,-0.1,1.0
431510.0,-29.954,340.329,-111.692,-0.406,0.902,0.021,-0.143,1.0
431565.0,-25.946,351.163,-110.928,-0.399,0.907,0.061,-0.12,1.0
431577.0,-17.203,364.36,-111.568,-0.378,0.918,0.07,-0.098,1.0
431587.0,-9.813,375.308,-114.571,-0.354,0.929,0.081,-0.074,1.0
431599.0,1.556,392.721,-119.432,-0.316,0.943,0.103,-0.03,1.0
431610.0,16.389,412.644,-118.188,-0.271,0.953,0.132,0.021,1.0
431621.0,31.533,429.355,-117.611,-0.227,0.958,0.16,0.073,1.0
431632.0,45.873,443.961,-116.552,-0.196,0.955,0.185,0.121,1.0
431643.0,59.44,457.692,-112.493,-0.174,0.948,0.207,0.166,1.0
431654.0,71.118,468.736,-109.378,-0.174,0.934,0.228,0.211,1.0
431665.0,81.823,475.968,-102.63,-0.186,0.915,0.249,0.257,1.0
431677.0,90.982,483.382,-98.81,-0.199,0.893,0.268,0.303,1.0
431700.0,101.346,487.965,-89.087,-0.221,0.843,0.286,0.398,1.0
431722.0,106.305,481.053,-94.09,-0.149,0.881,0.233,0.384,1.0
431733.0,104.633,475.721,-99.133,-0.152,0.89,0.207,0.376,1.0
431744.0,93.635,466.069,-107.605,-0.201,0.903,0.168,0.341,1.0
431755.0,78.038,455.309,-113.771,-0.268,0.907,0.15,0.288,1.0
431766.0,58.561,443.483,-116.837,-0.327,0.906,0.153,0.219,1.0
431777.0,39.215,428.349,-116.112,-0.37,0.904,0.157,0.146,1.0
431788.0,21.177,414.609,-116.027,-0.397,0.901,0.152,0.084,1.0
431800.0,5.797,400.18,-110.689,-0.409,0.902,0.136,0.021,1.0
431811.0,-6.772,382.693,-107.523,-0.415,0.902,0.112,-0.032,1.0
431822.0,-14.769,367.872,-102.259,-0.417,0.902,0.081,-0.075,1.0
431833.0,-20.718,354.446,-98.064,-0.424,0.898,0.049,-0.111,1.0
431845.0,-27.336,341.544,-94.758,-0.432,0.89,0.023,-0.145,1.0
431867.0,-25.781,333.167,-89.144,-0.416,0.893,-0.003,-0.175,1.0
431890.0,-16.349,345.486,-90.811,-0.388,0.911,0.02,-0.136,1.0
431900.0,-10.284,352.769,-92.27,-0.371,0.921,0.04,-0.111,1.0
431912.0,3.425,373.908,-91.414,-0.336,0.937,0.087,-0.05,1.0
431923.0,13.778,385.688,-91.584,-0.307,0.944,0.117,-0.008,1.0
431934.0,26.948,401.229,-92.985,-0.279,0.947,0.154,0.05,1.0
431945.0,41.886,416.727,-87.988,-0.261,0.94,0.189,0.11,1.0
431956.0,55.728,428.111,-84.48,-0.249,0.928,0.22,0.168,1.0
431968.0,68.945,436.951,-79.127,-0.237,0.913,0.247,0.223,1.0
431978.0,81.979,444.663,-73.2,-0.24,0.886,0.274,0.287,1.0
431990.0,92.161,449.186,-67.189,-0.245,0.853,0.292,0.356,1.0
432001.0,104.061,446.703,-57.275,-0.223,0.83,0.297,0.416,1.0
432012.0,114.032,442.749,-55.024,-0.176,0.834,0.279,0.443,1.0
432023.0,120.362,436.29,-53.233,-0.137,0.84,0.259,0.458,1.0
432034.0,124.738,429.281,-57.331,-0.117,0.852,0.226,0.458,1.0
432045.0,115.537,414.785,-71.386,-0.167,0.879,0.163,0.415,1.0
432057.0,103.282,401.699,-81.7,-0.23,0.894,0.125,0.364,1.0
432068.0,91.437,389.877,-88.339,-0.272,0.904,0.109,0.31,1.0
432080.0,70.33,373.586,-93.329,-0.32,0.916,0.113,0.213,1.0
432090.0,48.069,359.724,-93.582,-0.342,0.924,0.124,0.119,1.0
432102.0,31.197,348.787,-88.414,-0.351,0.927,0.125,0.043,1.0
432113.0,17.442,334.403,-84.887,-0.36,0.926,0.115,-0.018,1.0
432124.0,6.572,322.838,-79.648,-0.368,0.921,0.106,-0.073,1.0
432135.0,-0.875,314.336,-73.433,-0.377,0.914,0.099,-0.11,1.0
432146.0,-5.511,306.971,-71.071,-0.393,0.906,0.088,-0.128,1.0
432180.0,7.786,311.928,-73.254,-0.338,0.934,0.062,-0.094,1.0
432191.0,15.658,318.075,-76.601,-0.315,0.944,0.075,-0.071,1.0
432202.0,32.122,335.22,-80.788,-0.279,0.951,0.134,0.014,1.0
432214.0,45.235,348.62,-78.297,-0.25,0.951,0.169,0.072,1.0
432224.0,61.241,361.945,-79.759,-0.211,0.946,0.2,0.142,1.0
432235.0,75.374,371.546,-79.043,-0.18,0.937,0.223,0.2,1.0
432248.0,91.655,384.587,-74.292,-0.158,0.923,0.243,0.254,1.0
432258.0,103.966,390.857,-69.928,-0.14,0.909,0.259,0.295,1.0
432269.0,114.488,397.243,-66.487,-0.127,0.893,0.274,0.335,1.0
432281.0,122.738,401.76,-63.758,-0.134,0.871,0.286,0.375,1.0
432291.0,127.744,403.66,-58.982,-0.137,0.847,0.298,0.418,1.0
432325.0,132.803,398.523,-62.108,-0.085,0.858,0.251,0.439,1.0
432336.0,129.116,393.589,-68.615,-0.058,0.88,0.219,0.416,1.0
432348.0,119.445,388.001,-76.407,-0.055,0.903,0.195,0.378,1.0
432358.0,109.088,384.54,-81.918,-0.069,0.919,0.183,0.343,1.0
432369.0,88.683,379.634,-88.045,-0.124,0.933,0.185,0.281,1.0
432381.0,64.637,371.645,-91.926,-0.199,0.937,0.199,0.208,1.0
432393.0,38.508,363.214,-94.624,-0.276,0.929,0.208,0.13,1.0
432403.0,17.859,352.499,-90.597,-0.33,0.918,0.21,0.058,1.0
432414.0,-0.383,340.122,-87.204,-0.359,0.909,0.21,-0.022,1.0
432425.0,-13.783,333.288,-83.01,-0.348,0.911,0.206,-0.081,1.0
432438.0,-23.645,327.297,-79.674,-0.347,0.91,0.193,-0.12,1.0
432459.0,-26.561,318.575,-82.655,-0.355,0.915,0.154,-0.12,1.0
432481.0,-18.058,325.789,-87.972,-0.343,0.921,0.152,-0.102,1.0
432492.0,-11.645,331.389,-91.469,-0.338,0.923,0.165,-0.085,1.0
432504.0,3.848,346.755,-96.305,-0.308,0.929,0.205,-0.015,1.0
432515.0,16.474,358.795,-96.647,-0.282,0.932,0.225,0.029,1.0
432526.0,32.34,371.926,-100.422,-0.238,0.936,0.242,0.091,1.0
432537.0,50.201,382.247,-102.669,-0.192,0.937,0.25,0.149,1.0
432549.0,67.995,393.583,-99.784,-0.153,0.932,0.258,0.203,1.0
432560.0,83.945,399.554,-97.901,-0.121,0.925,0.261,0.25,1.0
432571.0,97.346,404.963,-96.874,-0.096,0.914,0.262,0.294,1.0
432582.0,107.836,409.309,-94.649,-0.083,0.901,0.258,0.34,1.0
432593.0,116.335,409.323,-91.7,-0.084,0.886,0.252,0.379,1.0
432638.0,111.112,406.182,-100.947,-0.123,0.9,0.215,0.359,1.0
432649.0,97.845,402.281,-108.307,-0.142,0.92,0.206,0.301,1.0
432660.0,86.696,398.993,-113.312,-0.169,0.933,0.195,0.251,1.0
432671.0,65.8,391.309,-115.429,-0.223,0.941,0.19,0.167,1.0
432682.0,50.417,384.193,-117.083,-0.254,0.942,0.192,0.109,1.0
432693.0,34.731,378.065,-115.524,-0.283,0.936,0.203,0.048,1.0
432705.0,21.212,369.259,-111.694,-0.31,0.927,0.209,-0.005,1.0
432716.0,10.701,361.503,-108.312,-0.334,0.918,0.209,-0.05,1.0
432727.0,3.006,353.696,-105.346,-0.355,0.91,0.198,-0.081,1.0
432739.0,-1.347,346.638,-103.897,-0.367,0.909,0.172,-0.101,1.0
432761.0,1.793,336.991,-104.554,-0.333,0.929,0.115,-0.112,1.0
432772.0,8.778,335.352,-107.105,-0.306,0.943,0.097,-0.089,0.958
432783.0,16.686,335.473,-107.197,-0.273,0.956,0.09,-0.058,0.541
432794.0,25.7,334.22,-107.369,-0.245,0.965,0.084,-0.033,0.288
434748.0,136.439,350.033,-74.507,0.166,0.84,0.516,-0.02,0.077
434760.0,131.754,350.382,-79.84,0.164,0.842,0.514,-0.024,1.0
434771.0,126.039,351.083,-84.709,0.141,0.847,0.513,-0.015,1.0
434782.0,118.41,350.94,-89.22,0.106,0.854,0.509,-0.007,1.0
434793.0,109.999,349.648,-93.918,0.077,0.862,0.501,-0.018,1.0
434804.0,102.435,348.48,-97.486,0.053,0.868,0.493,-0.033,1.0
434816.0,92.376,345.798,-101.034,0.025,0.873,0.485,-0.057,1.0
434826.0,83.037,341.604,-103.976,-0.003,0.875,0.476,-0.08,1.0
434838.0,74.597,337.037,-105.501,-0.03,0.876,0.471,-0.098,1.0
434849.0,66.826,332.733,-107.304,-0.051,0.875,0.467,-0.114,1.0
434860.0,60.265,327.167,-107.962,-0.066,0.873,0.465,-0.132,1.0
434871.0,54.714,321.875,-108.191,-0.083,0.87,0.462,-0.15,1.0
434882.0,49.952,316.505,-108.083,-0.104,0.867,0.457,-0.169,1.0
434905.0,44.873,308.256,-108.478,-0.131,0.862,0.443,-0.209,1.0
434950.0,57.638,311.509,-111.344,-0.065,0.867,0.45,-0.205,1.0
434962.0,65.782,316.156,-112.536,-0.026,0.87,0.459,-0.178,1.0
434973.0,75.647,320.797,-114.611,0.024,0.872,0.466,-0.149,1.0
434984.0,86.213,325.039,-115.72,0.073,0.871,0.47,-0.125,1.0
434995.0,98.507,329.095,-117.306,0.134,0.866,0.472,-0.094,1.0
435006.0,110.967,332.206,-119.392,0.194,0.858,0.47,-0.067,1.0
435017.0,123.338,334.353,-120.261,0.246,0.847,0.469,-0.044,1.0
435029.0,135.722,334.533,-121.074,0.293,0.831,0.472,-0.011,1.0
435040.0,146.775,334.995,-120.2,0.328,0.815,0.477,0.022,1.0
435051.0,155.918,334.816,-119.946,0.347,0.8,0.484,0.065,1.0
435063.0,164.095,333.465,-119.719,0.364,0.786,0.488,0.11,1.0
435074.0,170.136,333.034,-116.171,0.359,0.775,0.498,0.151,1.0
435130.0,164.793,336.218,-121.492,0.393,0.776,0.481,0.111,1.0
435141.0,153.858,340.497,-122.854,0.333,0.809,0.479,0.073,1.0
435151.0,142.337,344.017,-123.847,0.274,0.832,0.482,0.036,1.0
435163.0,125.794,346.469,-122.853,0.182,0.853,0.49,-0.009,1.0
435174.0,108.828,344.399,-120.202,0.091,0.861,0.497,-0.052,1.0
435185.0,90.548,339.347,-118.003,0.001,0.858,0.505,-0.09,1.0
435196.0,74.656,330.816,-115.38,-0.087,0.841,0.518,-0.127,1.0
435207.0,62.141,320.223,-110.825,-0.156,0.818,0.526,-0.172,1.0
435218.0,50.603,308.596,-106.416,-0.212,0.79,0.528,-0.23,1.0
435230.0,40.673,294.928,-104.352,-0.265,0.762,0.516,-0.289,1.0
435241.0,36.758,282.184,-101.59,-0.3,0.738,0.489,-0.355,1.0
435252.0,33.385,271.433,-99.676,-0.339,0.712,0.472,-0.395,1.0
435274.0,34.831,259.368,-99.002,-0.374,0.679,0.471,-0.421,1.0
435298.0,43.012,266.128,-101.929,-0.334,0.696,0.478,-0.418,1.0
435308.0,49.289,275.107,-104.894,-0.298,0.719,0.486,-0.398,1.0
435319.0,55.816,281.86,-106.931,-0.268,0.732,0.499,-0.377,1.0
435331.0,63.252,293.89,-110.503,-0.23,0.747,0.526,-0.335,1.0
435341.0,72.87,304.83,-113.234,-0.195,0.757,0.554,-0.287,1.0
435352.0,85.385,317.08,-113.654,-0.154,0.766,0.576,-0.239,1.0
435365.0,97.46,328.095,-115.666,-0.102,0.776,0.592,-0.193,1.0
435375.0,110.744,337.295,-116.865,-0.046,0.78,0.604,-0.155,1.0
435386.0,128.247,346.379,-116.129,0.027,0.78,0.614,-0.117,1.0
435398.0,142.797,351.992,-117.726,0.097,0.772,0.623,-0.078,1.0
435408.0,159.317,356.594,-114.903,0.158,0.76,0.629,-0.04,1.0
435420.0,176.455,360.698,-113.146,0.215,0.746,0.631,-0.005,1.0
435432.0,189.025,361.418,-114.862,0.265,0.73,0.629,0.03,1.0
435443.0,203.954,361.997,-111.685,0.31,0.713,0.626,0.057,1.0
435453.0,215.348,361.977,-112.111,0.347,0.698,0.621,0.081,1.0
435464.0,225.546,360.236,-113.459,0.384,0.68,0.614,0.112,1.0
435475.0,234.361,358.836,-112.999,0.407,0.669,0.605,0.144,1.0
435499.0,245.379,355.221,-117.329,0.459,0.652,0.581,0.165,1.0
435520.0,250.425,354.318,-122.007,0.503,0.632,0.572,0.141,1.0
435554.0,238.601,363.191,-128.832,0.431,0.694,0.557,0.148,1.0
435565.0,229.864,368.317,-130.544,0.378,0.725,0.559,0.137,1.0
435576.0,221.215,371.982,-132.539,0.335,0.746,0.563,0.119,1.0
435587.0,207.369,374.347,-134.281,0.273,0.772,0.567,0.086,1.0
435599.0,193.395,375.291,-136.208,0.207,0.796,0.567,0.054,1.0
435610.0,179.211,373.534,-137.372,0.144,0.811,0.566,0.027,1.0
435621.0,164.533,369.719,-138.015,0.084,0.818,0.569,0.001,1.0
435632.0,151.043,363.625,-139.786,0.029,0.82,0.571,-0.025,1.0
435643.0,138.261,355.057,-138.475,-0.018,0.813,0.579,-0.064,1.0
435654.0,125.973,345.922,-137.645,-0.06,0.804,0.581,-0.115,1.0
435666.0,113.584,333.504,-139.346,-0.114,0.796,0.57,-0.17,1.0
435676.0,103.895,321.408,-139.207,-0.17,0.782,0.56,-0.213,1.0
435688.0,96.15,310.113,-139.919,-0.231,0.764,0.555,-0.233,1.0
435699.0,89.066,298.748,-141.52,-0.288,0.744,0.55,-0.245,1.0
435710.0,86.192,290.877,-141.744,-0.311,0.732,0.549,-0.257,1.0
435743.0,89.435,284.931,-145.508,-0.25,0.751,0.513,-0.332,1.0
435755.0,96.818,289.334,-147.667,-0.232,0.756,0.534,-0.3,1.0
435777.0,106.136,298.221,-152.877,-0.204,0.761,0.562,-0.25,1.0
435788.0,115.043,304.857,-155.899,-0.164,0.774,0.565,-0.234,1.0
435800.0,122.541,311.241,-159.186,-0.128,0.786,0.566,-0.214,1.0
435811.0,133.093,319.19,-162.27,-0.085,0.797,0.573,-0.173,1.0
435822.0,145.944,326.301,-164.255,-0.04,0.803,0.581,-0.128,1.0
435833.0,158.227,332.067,-166.45,0.009,0.803,0.589,-0.087,1.0
435844.0,171.55,337.115,-167.883,0.066,0.799,0.595,-0.054,1.0
435855.0,186.22,341.316,-168.637,0.125,0.792,0.597,-0.022,1.0
435867.0,198.662,342.969,-169.72,0.177,0.783,0.596,0.01,1.0
435878.0,211.223,345.022,-170.617,0.228,0.771,0.593,0.031,1.0
435889.0,223.173,346.604,-171.568,0.276,0.758,0.589,0.048,1.0
435900.0,234.124,345.407,-172.092,0.324,0.741,0.585,0.068,1.0
435911.0,244.074,345.131,-173.203,0.367,0.724,0.578,0.082,1.0
435923.0,251.938,343.6,-174.835,0.409,0.708,0.567,0.098,1.0
435934.0,260.135,341.247,-176.304,0.455,0.687,0.555,0.115,1.0
435956.0,268.516,338.559,-180.451,0.516,0.657,0.535,0.128,1.0
436001.0,263.744,344.152,-186.898,0.53,0.649,0.533,0.117,1.0
436012.0,256.968,349.288,-188.506,0.508,0.666,0.539,0.091,1.0
436023.0,247.757,353.836,-189.991,0.48,0.69,0.539,0.063,1.0
436034.0,239.917,357.938,-190.596,0.456,0.707,0.538,0.046,1.0
436045.0,228.373,362.006,-190.75,0.419,0.729,0.541,0.027,1.0
436056.0,214.848,363.764,-190.004,0.376,0.746,0.549,0.002,1.0
436069.0,200.252,364.684,-188.144,0.324,0.762,0.56,-0.03,1.0
436080.0,184.284,363.999,-185.79,0.264,0.775,0.57,-0.065,1.0
436091.0,167.935,360.901,-184.486,0.202,0.785,0.577,-0.098,1.0
436102.0,150.441,355.788,-181.213,0.129,0.789,0.586,-0.133,1.0
436113.0,134.274,347.545,-178.22,0.055,0.785,0.593,-0.172,1.0
436124.0,118.799,336.817,-176.868,-0.019,0.776,0.594,-0.211,1.0
436135.0,105.748,326.996,-175.189,-0.08,0.763,0.593,-0.243,1.0
436147.0,96.831,315.328,-173.498,-0.129,0.749,0.587,-0.279,1.0
436158.0,89.873,304.886,-173.794,-0.165,0.741,0.568,-0.319,1.0
436169.0,83.617,295.96,-175.278,-0.199,0.733,0.55,-0.347,1.0
436181.0,81.542,289.016,-175.891,-0.22,0.728,0.539,-0.362,1.0
436214.0,88.909,285.997,-177.399,-0.189,0.712,0.571,-0.363,1.0
436236.0,99.356,294.529,-182.019,-0.142,0.723,0.58,-0.347,1.0
436248.0,105.64,301.51,-184.851,-0.112,0.732,0.587,-0.327,1.0
436258.0,113.137,307.521,-187.596,-0.082,0.74,0.593,-0.306,1.0
436270.0,122.521,316.077,-192.178,-0.033,0.751,0.601,-0.272,1.0
436282.0,131.528,323.954,-195.624,0.009,0.757,0.607,-0.242,1.0
436292.0,145.211,333.453,-199.427,0.06,0.764,0.612,-0.194,1.0
436303.0,155.394,340.577,-203.594,0.101,0.768,0.613,-0.157,1.0
436314.0,167.713,347.369,-206.487,0.15,0.765,0.615,-0.122,1.0
